crime,location,date,sex,victim_ethnicity,victim_age,time,weather,latitude,longitude,holiday_name,is_holiday,land_use_type,gn_division,gn_pcode,gn_population,gn_distance_m,victim_ethnicity ,DS_Division,Avg_Household_Income,Unemployment_Rate,Building_Density,Road_Density,Land_Area_Density
burglary,kandy hospital,9/20/2024,m,sinhala,47,10:03:00,Rainy,7.288169567,80.6321832,Non-Holiday,0,Residential,Bogambara,LK2130145,2198,108,sinhala,Gangawata Korale,114901,4.56,863.4,20,20.06
burglary,kandy city centre,9/20/2024,m,sinhala,45,10:26:00,Rainy,7.290498767,80.63769876,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,616.1,sinhala,Gangawata Korale,124581,4.56,798.3,18.5,17
vehicle theft,sahas uyana,9/20/2024,m,sinhala,36,18:24:00,Rainy,7.289770413,80.6382154,Non-Holiday,0,Recreational,Bogambara,LK2130145,2198,629.5,sinhala,Gangawata Korale,122432,4.54,739.7,18.9,15.57
drugs,municipal indoor sports complex,9/21/2024,f,sinhala,64,9:27:00,Rainy,7.285204053,80.62373456,Non-Holiday,0,Commercial,Katukele West,LK2130105,8913,189.5,sinhala,Gangawata Korale,121560,4.7,1266.4,25.3,21.23
burglary,bogambara prison,9/21/2024,m,muslim,41,13:31:00,Rainy,7.292654944,80.63368311,Non-Holiday,0,Commercial,Ihala Katukele,LK2130115,6925,343.7,muslim,Gangawata Korale,121508,4.56,867.2,22,20.37
burglary,mapanawathura,9/22/2024,f,sinhala,21,8:39:00,Rainy,7.303602349,80.62521605,Non-Holiday,0,General Urban,Asgiriya,LK2130085,1314,600.4,sinhala,Gangawata Korale,115030,4.51,591.7,16.5,10.96
robbery,train station,9/25/2024,m,sinhala,64,14:53:00,Rainy,7.291393499,80.63241102,Non-Holiday,0,General Urban,Ihala Katukele,LK2130115,6925,284.9,sinhala,Gangawata Korale,116780,4.46,886.3,22.3,20.61
stabbing,pitakanda kanaththa,9/26/2024,m,sinhala,63,6:20:00,Rainy,7.097465871,80.52877953,Non-Holiday,0,General Urban,Pitakanda,LK2154140,16712,821.3,sinhala,Ganga Ihala Korale,58309,7.89,1.3,7.3,0.01
burglary,ampitiya town,9/26/2024,f,sinhala,40,12:25:00,Rainy,7.273116939,80.65893258,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,525.1,sinhala,Gangawata Korale,109189,4.46,132.6,6.2,3.13
drugs,bus stand,9/26/2024,f,sinhala,78,14:02:00,Rainy,7.299886023,80.63525743,Non-Holiday,0,Commercial,Mahanuwara,LK2130120,11613,400.6,sinhala,Gangawata Korale,116843,4.68,1041.9,15.7,19.52
vehicle theft,sahas uyana,9/27/2024,m,sinhala,37,18:32:00,Rainy,7.291528689,80.63829281,Non-Holiday,0,Recreational,Mahanuwara,LK2130120,11613,589.9,sinhala,Gangawata Korale,119687,4.3,761.3,16.8,17.51
drugs,mapanawathura,9/29/2024,m,sinhala,40,8:51:00,Rainy,7.303535961,80.62839189,Special Public Holiday,1,General Urban,Poorna Watta West,LK2130080,17006,360.2,sinhala,Gangawata Korale,121440,4.34,873.6,20.6,14.23
burglary,aniwatte,9/29/2024,m,sinhala,42,15:38:00,Rainy,7.290276838,80.62269191,Special Public Holiday,1,General Urban,Aniwatta East,LK2130100,1107,411.3,sinhala,Gangawata Korale,107888,4.48,894,24,17.22
burglary,aruppala,10/2/2024,m,muslim,27,17:20:00,Rainy,7.308486004,80.64505648,Non-Holiday,0,General Urban,Aruppala East,LK2130050,1293,164.1,muslim,Gangawata Korale,121973,4.29,788.1,20.5,11.49
theft,nuwarawela ampitiya,10/3/2024,m,muslim,28,7:59:00,Rainy,7.286000572,80.65071516,Non-Holiday,0,General Urban,Ampitiya North,LK2130230,926,96.7,muslim,Gangawata Korale,119954,4.36,650.4,19.9,12.44
vehicle theft,dodamwela,10/3/2024,m,sinhala,41,17:50:00,Rainy,7.291323286,80.54208725,Non-Holiday,0,General Urban,Ihala Dodamwala,LK2136120,6861,179,sinhala,Yatinuwara,79755,5.92,11.5,3.6,0.13
robbery,hanthane town,10/3/2024,f,sinhala,43,19:18:00,Rainy,7.269472663,80.63600254,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,461.8,sinhala,Gangawata Korale,104581,4.61,95.6,9.3,1.44
theft,hanthane town,10/4/2024,m,sinhala,58,19:33:00,Cloudy,7.269495917,80.63533232,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,450.8,sinhala,Gangawata Korale,111434,4.7,95.6,10.6,1.44
theft,lewella town,10/5/2024,m,sinhala,62,17:15:00,Rainy,7.298256177,80.65196889,Non-Holiday,0,General Urban,Thalwatta,LK2130130,19105,365.1,sinhala,Gangawata Korale,122435,4.46,651.7,16.9,11.64
stabbing,mahaiyawa,10/8/2024,m,sinhala,43,1:53:00,Rainy,7.303006125,80.63484737,Non-Holiday,0,General Urban,Mahaiyawa,LK2130065,11543,100.9,sinhala,Gangawata Korale,112624,4.59,1092.9,18.5,17.22
stabbing,peradeniya road,10/8/2024,f,sinhala,33,5:12:00,Rainy,7.281302644,80.62087199,Non-Holiday,0,General Urban,Suduhumpala West,LK2130165,18808,206.5,sinhala,Gangawata Korale,120954,4.29,899.1,28.6,18.64
stabbing,mapanawathura,10/8/2024,m,tamil,27,6:46:00,Rainy,7.300603862,80.62791441,Non-Holiday,0,General Urban,Asgiriya,LK2130085,1314,155.4,tamil,Gangawata Korale,121075,4.71,1036.8,16.1,14.12
robbery,nagasthanne,10/8/2024,m,muslim,31,9:13:00,Rainy,7.279936708,80.63443849,Non-Holiday,0,General Urban,Nagasthenna,LK2130155,13921,567.7,muslim,Gangawata Korale,105959,4.39,316.3,16.4,4.05
burglary,dharmapala road lewella,10/8/2024,m,sinhala,43,18:08:00,Rainy,7.299081015,80.65244469,Non-Holiday,0,General Urban,Thalwatta,LK2130130,19105,470.7,sinhala,Gangawata Korale,111097,4.68,711.6,15.6,12.85
robbery,kandy hospital,10/9/2024,m,tamil,23,7:09:00,Rainy,7.286572612,80.63018354,Non-Holiday,0,Residential,Deiyannewela,LK2130150,3143,211.4,tamil,Gangawata Korale,115439,4.67,1063.6,20,19.87
vehicle theft,kingswood,10/12/2024,f,sinhala,72,15:36:00,Rainy,7.279150052,80.61547048,Non-Holiday,0,Commercial,Welata,LK2130170,21826,133.3,sinhala,Gangawata Korale,104882,4.7,718,27.5,14.38
burglary,kandy hospital,10/12/2024,f,sinhala,62,16:02:00,Rainy,7.288067789,80.6325721,Non-Holiday,0,Residential,Bogambara,LK2130145,2198,69.4,sinhala,Gangawata Korale,124456,4.39,841.7,19,20.15
burglary,heerassagala,10/13/2024,f,sinhala,73,15:13:00,Rainy,7.261143318,80.62033734,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,340.1,sinhala,Gangawata Korale,113608,4.49,79.1,16.5,2.06
burglary,peradeniya road,10/15/2024,m,sinhala,52,18:02:00,Rainy,7.28009853,80.62289736,Non-Holiday,0,General Urban,Suduhumpala West,LK2130165,18808,84.6,sinhala,Gangawata Korale,106323,4.67,774.1,23.4,14.02
robbery,2nd rajasinghe lane,10/16/2024,f,sinhala,73,5:28:00,Rainy,7.289844852,80.63282648,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,253.1,sinhala,Gangawata Korale,105704,4.36,839.1,20.7,21.16
drugs,galkaduwa junction,10/18/2024,m,sinhala,36,9:48:00,Rainy,7.308206732,80.63701172,Non-Holiday,0,Commercial,Watapuluwa West,LK2130060,21493,65.8,sinhala,Gangawata Korale,124676,4.49,1147.8,22.8,16.33
drugs,heerassagala,10/18/2024,f,sinhala,75,19:23:00,Rainy,7.261832819,80.62040729,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,398.1,sinhala,Gangawata Korale,105520,4.28,95.6,17,2.08
burglary,bowalawatte,10/19/2024,m,sinhala,52,5:44:00,Rainy,7.257541777,80.6248372,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,783.1,sinhala,Gangawata Korale,112211,4.5,2.6,0.7,0.14
robbery,heerassagala,10/19/2024,m,sinhala,43,22:16:00,Rainy,7.261772146,80.61723341,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,294.5,sinhala,Gangawata Korale,107567,4.57,260.2,23.3,4.63
theft,dalada maligawa,10/21/2024,f,sinhala,35,5:14:00,Rainy,7.292450248,80.64004905,Non-Holiday,0,Commercial,Boowelikada,LK2130135,2310,429.9,sinhala,Gangawata Korale,119421,4.54,623.6,11.8,15.25
vehicle theft,ogastawatte,10/21/2024,m,muslim,42,8:34:00,Rainy,7.291209459,80.63487055,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,456.2,muslim,Gangawata Korale,126125,4.4,864.6,20.1,20.13
drugs,kandy hospital,10/21/2024,m,sinhala,35,9:50:00,Rainy,7.285525319,80.63026694,Non-Holiday,0,Residential,Deiyannewela,LK2130150,3143,322,sinhala,Gangawata Korale,115963,4.58,1100.6,20,19.02
burglary,kandy hospital,10/22/2024,m,sinhala,38,12:18:00,Rainy,7.288268585,80.63269212,Non-Holiday,0,Residential,Bogambara,LK2130145,2198,82.7,sinhala,Gangawata Korale,126131,4.4,836.6,19.2,20.28
theft,bus stand,10/22/2024,m,sinhala,32,22:09:00,Rainy,7.301037079,80.63562065,Non-Holiday,0,Commercial,Mahaiyawa,LK2130065,11543,278.2,sinhala,Gangawata Korale,124712,4.42,1012.6,16.1,18.19
burglary,kotugodalla street,10/26/2024,m,sinhala,35,19:09:00,Rainy,7.294910587,80.63632646,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,166.5,sinhala,Gangawata Korale,120836,4.65,857,17.3,20.81
drugs,kotugodalla road,10/28/2024,f,sinhala,48,17:28:00,Rainy,7.294437442,80.63804442,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,300.2,sinhala,Gangawata Korale,122890,4.69,720.5,12.6,18.33
theft,ampitiya town,10/30/2024,m,muslim,42,6:09:00,Rainy,7.272499794,80.66165346,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,255.2,muslim,Gangawata Korale,117158,4.54,123.7,12.7,2.3
robbery,bus stand,10/30/2024,m,sinhala,37,14:21:00,Rainy,7.290716552,80.63457533,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,392.6,sinhala,Gangawata Korale,117600,4.61,841.7,20.1,20.36
burglary,gatambe,10/30/2024,m,sinhala,49,17:35:00,Rainy,7.271364792,80.59614933,Non-Holiday,0,General Urban,Getambe,LK2130180,5235,256.5,sinhala,Gangawata Korale,119699,4.4,126.3,4,3.99
burglary,suduhumpola,11/1/2024,m,sinhala,56,2:18:00,Rainy,7.282681115,80.62330623,Non-Holiday,0,General Urban,Suduhumpala West,LK2130165,18808,217.2,sinhala,Gangawata Korale,120305,4.61,1244.7,24.4,20.5
drugs,kandy city centre,11/1/2024,m,sinhala,40,15:11:00,Rainy,7.290348707,80.63745979,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,584.9,sinhala,Gangawata Korale,106482,4.68,799.6,18.6,17.08
burglary,municipal indoor sports complex,11/2/2024,m,sinhala,54,7:15:00,Rainy,7.282901562,80.62503423,Non-Holiday,0,Commercial,Suduhumpala East,LK2130160,18807,83.6,sinhala,Gangawata Korale,126012,4.5,1402.8,21.5,20.82
robbery,car park,11/4/2024,m,sinhala,48,12:26:00,Rainy,7.282955492,80.61792481,Eid al-Fitr,1,Commercial,Aniwatta West,LK2130175,1109,401.1,sinhala,Gangawata Korale,118105,4.6,785.6,29,17.98
burglary,municipal indoor sports complex,11/5/2024,f,sinhala,40,1:29:00,Rainy,7.28415236,80.6240767,Non-Holiday,0,Commercial,Katukele West,LK2130105,8913,257.4,sinhala,Gangawata Korale,114492,4.56,1368.4,24.7,21.96
drugs,bowalawatte,11/6/2024,m,sinhala,27,17:22:00,Cloudy,7.273001947,80.61269597,Non-Holiday,0,General Urban,Bowala,LK2130205,2430,201.2,sinhala,Gangawata Korale,106566,4.69,806,25.7,16.34
drugs,sangamiththa college,11/7/2024,f,sinhala,33,4:38:00,Rainy,7.309760105,80.65088777,Non-Holiday,0,Commercial,Aruppala East,LK2130050,1293,522.7,sinhala,Gangawata Korale,116047,4.46,242.3,13.2,3.3
theft,lewella bangalaawatte,11/8/2024,m,sinhala,65,16:45:00,Rainy,7.297869181,80.64954584,Non-Holiday,0,General Urban,Thalwatta,LK2130130,19105,301,sinhala,Gangawata Korale,110223,4.3,530.5,14.8,10.36
burglary,aruppala,11/9/2024,m,sinhala,41,7:57:00,Rainy,7.309995932,80.64576226,Non-Holiday,0,General Urban,Aruppala East,LK2130050,1293,72,sinhala,Gangawata Korale,115569,4.49,710.3,21.7,10.53
stabbing,mahaiyawa,11/9/2024,f,muslim,39,18:32:00,Rainy,7.303635593,80.63204046,Non-Holiday,0,General Urban,Poorna Watta West,LK2130080,17006,169.3,muslim,Gangawata Korale,109200,4.37,1192.4,21,17.34
theft,bogambara,11/12/2024,m,sinhala,62,22:39:00,Rainy,7.28793099,80.63546347,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,279.5,sinhala,Gangawata Korale,116610,4.67,679.7,18.7,17.71
stabbing,watapuluwa,11/13/2024,f,sinhala,64,12:30:00,Rainy,7.319061184,80.64216869,Non-Holiday,0,General Urban,Mahaweli Uyana,LK2130040,11727,82,sinhala,Gangawata Korale,117608,4.53,1013.9,23.7,17.26
stabbing,kotugodalla road,11/13/2024,f,muslim,38,18:36:00,Rainy,7.294524062,80.63821238,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,306.5,muslim,Gangawata Korale,111314,4.39,710.3,12,18.03
stabbing,2nd rajasinghe lane,11/14/2024,m,sinhala,62,14:33:00,Rainy,7.288693117,80.63536025,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,293,sinhala,Gangawata Korale,121094,4.55,725.6,18.5,18.27
theft,bus stand,11/14/2024,foreign couple,sinhala,34,14:34:00,Rainy,7.289652495,80.63161051,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,274.8,sinhala,Gangawata Korale,108928,4.31,851.9,20.8,20.57
burglary,aniwatte,11/15/2024,m,sinhala,40,12:52:00,Rainy,7.290425405,80.62255196,Il Full Moon Poya Day,1,General Urban,Aniwatta East,LK2130100,1107,398.1,sinhala,Gangawata Korale,115116,4.72,878.7,23.8,16.93
drugs,kandy hospital,11/16/2024,m,sinhala,48,9:37:00,Rainy,7.285019217,80.63116763,Non-Holiday,0,Residential,Bogambara,LK2130145,2198,345.7,sinhala,Gangawata Korale,104170,4.51,1030.4,19.2,17.1
burglary,aruppala,11/16/2024,m,sinhala,34,14:01:00,Rainy,7.311353121,80.64401453,Non-Holiday,0,General Urban,Watapuluwa South,LK2130045,21491,251.7,sinhala,Gangawata Korale,110743,4.43,846.8,24.6,12.4
drugs,kandy hospital,11/18/2024,m,sinhala,21,14:02:00,Rainy,7.287139641,80.63096914,Non-Holiday,0,Residential,Deiyannewela,LK2130150,3143,223,sinhala,Gangawata Korale,113031,4.6,920.8,19.5,19.67
robbery,people's bank,11/20/2024,m,sinhala,40,1:34:00,Rainy,7.289377131,80.63425576,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,246.6,sinhala,Gangawata Korale,113715,4.31,818.7,18.8,20.45
burglary,wagolla lewella,11/20/2024,m,sinhala,48,15:53:00,Rainy,7.301864086,80.64933499,Non-Holiday,0,General Urban,Lewella,LK2130125,11008,341.2,sinhala,Gangawata Korale,107195,4.68,455.3,12,10.19
burglary,kingswood,11/21/2024,f,sinhala,61,10:19:00,Rainy,7.277373694,80.61396426,Non-Holiday,0,Commercial,Welata,LK2130170,21826,157.5,sinhala,Gangawata Korale,122227,4.35,728.2,26.4,14.02
theft,bus stand,11/21/2024,f,sinhala,37,19:08:00,Rainy,7.30071227,80.63512324,Non-Holiday,0,Commercial,Mahaiyawa,LK2130065,11543,318.4,sinhala,Gangawata Korale,119019,4.72,1034.3,16.5,18.99
robbery,apiit campus,11/22/2024,m,sinhala,46,9:43:00,Rainy,7.28037546,80.62014946,Non-Holiday,0,Commercial,Suduhumpala West,LK2130165,18808,283.8,sinhala,Gangawata Korale,124716,4.6,821.3,28.4,17.39
theft,yatinuwara lane,11/23/2024,m,sinhala,59,16:31:00,Rainy,7.294333389,80.63533815,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,247.8,sinhala,Gangawata Korale,125102,4.69,891.4,19.7,21.62
burglary,aniwatte,11/24/2024,m,sinhala,38,8:32:00,Rainy,7.290097068,80.62340725,Non-Holiday,0,General Urban,Aniwatta East,LK2130100,1107,488.4,sinhala,Gangawata Korale,125476,4.72,927.1,24.5,17.42
theft,katugasthota road,11/26/2024,m,sinhala,35,16:00:00,Rainy,7.312446221,80.6315358,Non-Holiday,0,General Urban,Pitakanda Gama,LK2130015,16716,115.1,sinhala,Gangawata Korale,125676,4.7,971.8,18.3,14.54
burglary,hanthane town,11/28/2024,f,tamil,58,9:42:00,Rainy,7.268726829,80.63520409,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,536.1,tamil,Gangawata Korale,115212,4.37,95.6,9.9,1.42
stabbing,ampitiya town,11/29/2024,m,sinhala,43,9:43:00,Rainy,7.272660194,80.65883421,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,543.7,sinhala,Gangawata Korale,108193,4.7,144.1,7.1,3.19
theft,lady golden road,12/1/2024,m,sinhala,56,14:06:00,Rainy,7.290126958,80.63441059,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,326.2,sinhala,Gangawata Korale,115322,4.44,834,19.2,20.95
vehicle theft,yatinuwara street,12/4/2024,f,tamil,50,20:13:00,Rainy,7.295973414,80.63730712,Day Before Sinhala and Tamil New Year,1,General Urban,Mahanuwara,LK2130120,11613,133.5,tamil,Gangawata Korale,105702,4.34,860.8,13.5,19.85
drugs,suduhumpola,12/6/2024,m,sinhala,25,13:37:00,Rainy,7.282897519,80.62605675,Non-Holiday,0,General Urban,Suduhumpala East,LK2130160,18807,80.5,sinhala,Gangawata Korale,122517,4.63,1444.9,20.2,20.56
burglary,heerassagala,12/10/2024,f,sinhala,53,9:13:00,Rainy,7.262935334,80.62026385,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,486.3,sinhala,Gangawata Korale,114471,4.67,223.2,18.9,3.08
stabbing,vidyartha college,12/11/2024,f,sinhala,44,5:20:00,Rainy,7.307379251,80.63442464,Non-Holiday,0,Commercial,Poorna Watta East,LK2130075,17005,339.8,sinhala,Gangawata Korale,124179,4.71,1087.8,21,14.92
theft,dodamwela,12/11/2024,m,sinhala,55,6:35:00,Rainy,7.293081494,80.54019128,Non-Holiday,0,General Urban,Ihala Dodamwala,LK2136120,6861,364.1,sinhala,Yatinuwara,83437,6.13,30.6,4,0.34
theft,ampitiya town,12/11/2024,m,sinhala,76,18:13:00,Rainy,7.270801339,80.66178492,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,377.1,sinhala,Gangawata Korale,114187,4.58,144.1,11.7,2.46
theft,thannekumbura,12/11/2024,f,sinhala,47,19:16:00,Rainy,7.284621337,80.6635293,Non-Holiday,0,General Urban,Arangala South,LK2127340,1211,393.6,sinhala,Kundasale,76207,5.47,65,7.9,1.31
theft,peradeniya road,12/14/2024,m,sinhala,60,18:03:00,Rainy,7.280723447,80.62207184,Unduvap Full Moon Poya Day,1,General Urban,Suduhumpala West,LK2130165,18808,68.3,sinhala,Gangawata Korale,117744,4.41,858.3,23.7,16.6
burglary,ampitiya town,12/15/2024,f,sinhala,50,11:09:00,Cloudy,7.273566885,80.65990102,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,415.2,sinhala,Gangawata Korale,115070,4.67,119.9,7.4,2.95
stabbing,sahas uyana,12/16/2024,f,sinhala,39,4:32:00,Rainy,7.291138119,80.63610776,Non-Holiday,0,Recreational,Bogambara,LK2130145,2198,527.3,sinhala,Gangawata Korale,115994,4.52,864.6,20.2,19.69
stabbing,bogambara,12/16/2024,f,sinhala,63,20:54:00,Rainy,7.28654335,80.6377871,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,545.1,sinhala,Gangawata Korale,124154,4.67,668.3,16.3,11.44
burglary,municipal indoor sports complex,12/17/2024,f,sinhala,50,12:57:00,Rainy,7.283108605,80.62338982,Non-Holiday,0,Commercial,Suduhumpala East,LK2130160,18807,253.7,sinhala,Gangawata Korale,109141,4.35,1282.9,24.3,21.33
theft,meekanuwa watarauma,12/17/2024,f,sinhala,43,19:22:00,Rainy,7.282239184,80.65576541,Non-Holiday,0,General Urban,Ampitiya Udagama North,LK2130235,931,427.5,sinhala,Gangawata Korale,108295,4.4,349.4,7,6.46
burglary,aniwatte,12/18/2024,m,sinhala,39,19:00:00,Rainy,7.290877514,80.62232057,Non-Holiday,0,General Urban,Aniwatta East,LK2130100,1107,384.2,sinhala,Gangawata Korale,105343,4.32,850.6,22.4,16.02
theft,aniwatte,12/23/2024,m,sinhala,58,18:10:00,Cloudy,7.29020744,80.62587124,Non-Holiday,0,General Urban,Katukele,LK2130110,8909,299.1,sinhala,Gangawata Korale,106063,4.62,1062.3,25.5,18.18
theft,peradeniya road,12/25/2024,f,sinhala,39,18:29:00,Cloudy,7.279864123,80.61964284,Christmas Day,1,General Urban,Suduhumpala West,LK2130165,18808,352,sinhala,Gangawata Korale,123798,4.7,781.8,28.2,17.03
vehicle theft,bowalawatte,12/26/2024,m,sinhala,17,6:51:00,Cloudy,7.258657651,80.62341401,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,606.8,sinhala,Gangawata Korale,126196,4.4,8.9,6.1,0.55
robbery,aniwatte,12/27/2024,f,sinhala,40,4:51:00,Rainy,7.292984998,80.62240918,Non-Holiday,0,General Urban,Bahirawa Kanda,LK2130090,1508,384.6,sinhala,Gangawata Korale,113126,4.58,916.9,23.7,15.75
robbery,municipal indoor sports complex,12/27/2024,m,muslim,47,5:42:00,Rainy,7.284539643,80.62417333,Non-Holiday,0,Commercial,Katukele West,LK2130105,8913,250.3,muslim,Gangawata Korale,103537,4.37,1353.1,24.6,21.76
stabbing,yatinuwara street,12/29/2024,f,sinhala,15,4:35:00,Rainy,7.296530005,80.63725632,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,120,sinhala,Gangawata Korale,123310,4.42,844.2,13.6,19.87
burglary,municipal indoor sports complex,12/29/2024,f,muslim,38,12:56:00,Rainy,7.284513615,80.62588048,Non-Holiday,0,Commercial,Suduhumpala East,LK2130160,18807,241.6,muslim,Gangawata Korale,105518,4.66,1461.5,23.6,21.15
burglary,hanthane town,12/29/2024,m,sinhala,32,18:24:00,Rainy,7.269205081,80.63489987,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,484,sinhala,Gangawata Korale,117402,4.41,104.6,10.8,1.54
vehicle theft,aniwatte,1/3/2025,m,sinhala,29,21:28:00,Cloudy,7.290973239,80.62547769,Non-Holiday,0,General Urban,Katukele,LK2130110,8909,276.7,sinhala,Gangawata Korale,112036,4.5,1086.5,24.5,18.02
drugs,kotugodalla road,1/13/2025,f,sinhala,45,12:19:00,Rainy,7.29510881,80.6369223,Duruthu Full Moon Poya Day,1,General Urban,Mahanuwara,LK2130120,11613,165.5,sinhala,Gangawata Korale,114815,4.58,832.8,15.5,20.2
theft,municipal indoor sports complex,1/13/2025,m,sinhala,42,18:09:00,Rainy,7.28495253,80.62670794,Duruthu Full Moon Poya Day,1,Commercial,Suduhumpala East,LK2130160,18807,314.4,sinhala,Gangawata Korale,122643,4.3,1465.3,22.6,20.95
robbery,peradeniya town,1/14/2025,m,sinhala,57,15:00:00,Rainy,7.268921136,80.59243703,Tamil Thai Pongal Day,1,General Urban,Getambe,LK2130180,5235,387.6,sinhala,Gangawata Korale,106002,4.66,399.2,14.5,5.8
vehicle theft,bus stand,1/16/2025,m,sinhala,45,13:12:00,Rainy,7.30207278,80.63688336,Non-Holiday,0,Commercial,Mahaiyawa,LK2130065,11543,216.7,sinhala,Gangawata Korale,108107,4.42,914.4,14.8,15.87
robbery,asgiriya stadium,1/16/2025,f,sinhala,67,18:56:00,Rainy,7.301394397,80.63305777,Non-Holiday,0,Commercial,Poorna Watta West,LK2130080,17006,207.2,sinhala,Gangawata Korale,116204,4.33,1173.3,18.5,17.2
burglary,yatinuwara street,1/19/2025,m,sinhala,73,20:04:00,Rainy,7.29639353,80.63478075,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,153.9,sinhala,Gangawata Korale,104458,4.67,990.9,18.4,21.38
theft,hanthane,1/28/2025,m,sinhala,31,17:32:00,Rainy,7.269898505,80.63438981,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,415.4,sinhala,Gangawata Korale,106709,4.42,109.7,11.1,1.6
robbery,kandy city centre,2/12/2025,m,sinhala,32,10:00:00,Rainy,7.293406289,80.63672545,Non-Holiday,0,Commercial,Mahanuwara,LK2130120,11613,338.4,sinhala,Gangawata Korale,108323,4.44,788.1,16.4,20.23
theft,thalathuoya road,3/8/2025,m,sinhala,24,5:50:00,Cloudy,7.247233241,80.68525254,Non-Holiday,0,General Urban,Batagalla,LK2145100,1785,416.3,sinhala,Pathahewaheta,60075,7.09,19.1,3,0.33
drugs,bus stand,3/10/2025,m,sinhala,67,8:45:00,Rainy,7.267132838,80.66432008,Non-Holiday,0,Commercial,Wewathenna,LK2130260,22267,434.5,sinhala,Gangawata Korale,111448,4.63,218.1,13.2,2.73
theft,mahamaya primary,3/10/2025,m,sinhala,78,13:24:00,Rainy,7.291016773,80.64505291,Non-Holiday,0,Commercial,Boowelikada,LK2130135,2310,350.1,sinhala,Gangawata Korale,107342,4.39,542,16.1,13.36
burglary,sky gate hotel,3/15/2025,f,sinhala,53,9:47:00,Rainy,7.285176444,80.65700721,Non-Holiday,0,Commercial,Thennakumbura,LK2130240,19383,349.1,sinhala,Gangawata Korale,105127,4.28,150.5,9.4,3.27
